facility_id,name,mineral_type,category,latitude,longitude,state,district,lease_area_ha,owner,ownership_type,mining_method,mineral_class,source,location_precision
38APR11161,USHB OF MALKAPURAM,Limestone,mining,15.341360492195403,77.98663380136246,ANDHRA PRADESH,Kurnool,1.283,P.LAXMI REDDY,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11173,NANDAVARAM (511) & VENKATAPURAM (1),Limestone,mining,15.363590936201447,78.24649206129264,ANDHRA PRADESH,Kurnool,4.048,T.SREERAMULU,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11015,SARPARAJAPURAM,Iron Ore,mining,15.55480586292273,78.00465941820973,ANDHRA PRADESH,Kurnool,7.874,T.SATYANARAYANA,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11018,KALUGOTLA,Iron Ore,mining,15.56189461943944,78.0365762681736,ANDHRA PRADESH,Kurnool,1.9,VELDURTHI MINES & MINERALS,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11091,VENKATAPURAM,Limestone,mining,15.368819360888825,78.25014629863566,ANDHRA PRADESH,Kurnool,4.194,SEETHAMMA SINGASANI,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
62APR15015,Dugar No.III Vermiculite,Vermiculite,mining,14.106342062250526,79.80735749001651,ANDHRA PRADESH,SPSR Nellore,2.71,DUGAR INSULATIONS INDIA (P) LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20054,MANGOTOPE,Manganese Ore,mining,18.37462300899222,83.47186224920371,ANDHRA PRADESH,VIZIANAGARAM,10.522,MAHALAKSHMI MINERALS,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
41APR15109,COROMANDEL,Vermiculite,mining,14.219272089983264,79.70468971324689,ANDHRA PRADESH,SPSR Nellore,5.418,SADHANA MINERALS,Private,Underground,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20066,MADUKONDAMMA,Manganese Ore,mining,18.32222438506313,83.56537899349966,ANDHRA PRADESH,Vizianagaram,1.6,A.S.V.PRASAD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20067,MAMIDIVALASA MN MINE,Manganese Ore,mining,18.46622271631542,83.27310615035283,ANDHRA PRADESH,Vizianagaram,8.093,DINESH DAS & SONS MINES AND STEELS PVT. LIMITED,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20079,PERUMALI MANGANESE ORE MINE,Manganese Ore,mining,18.43917955299089,83.56020256086074,ANDHRA PRADESH,Vizianagaram,4.339,M.LAL & COMPANY,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20081,RCHINTALAVALASA,Manganese Ore,mining,18.42487155375872,83.2231126905169,ANDHRA PRADESH,Vizianagaram,14.261,SANJAY MINING PVT. LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR04023,Velpula,Limestone,mining,14.369350193205818,78.25253623342884,ANDHRA PRADESH,YSR KADAPA,20.777,S.A.SALEEM,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11125,VENKATAPURAM (SNo.76),Limestone,mining,15.421986787145222,78.26062914296135,ANDHRA PRADESH,Kurnool,31.627,PANYAM CEMENTS & MINERAL INDUSTRIES LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR07040,PARASAKTHI,Limestone,mining,16.60972545613597,79.50784767319458,ANDHRA PRADESH,GUNTUR,317.9,PARASAKTI CEMENT INDUSTRIES LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11152,"KOLIMIGUNDLA (191/1a, ETC)",Limestone,mining,15.079523919713274,78.12490237642082,ANDHRA PRADESH,Kurnool,7.875,S.J.K. STEEL PLANT LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR07058,M/sVENUS MINERALS LIMESTONE MINE,Limestone,mining,16.69338722145798,79.85244743447254,ANDHRA PRADESH,Guntur,1.951,"VEENUS MINERALS, PROP: CHADALAVADA JAYARAM BABU (9849150308)",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
62APR15003,Dugar No.I Vermiculite,Vermiculite,mining,14.111713969585168,79.8084014959996,ANDHRA PRADESH,SPSR Nellore,61.461,DUGAR INSULATIONS INDIA (P) LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
62APR15009,Dugar No.II Vermiculite,Vermiculite,mining,14.115405347676804,79.80492272731335,ANDHRA PRADESH,SPSR Nellore,38.7374,DUGAR INSULATIONS INDIA (P) LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02031,NAGARUR(9 D) LIMESTONE MINE,Limestone,mining,14.989609076633867,77.82046813795843,ANDHRA PRADESH,Anantapur,5.435,HI-GRADE MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02008,RAGAMANITIPPA,Limestone,mining,14.968356568792082,77.81332043610112,ANDHRA PRADESH,Anantapur,16.766,G.RAMMOHAN RAO,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02014,NAGARUR SY.NO.11B,Limestone,mining,14.98030495278012,77.80900603621866,ANDHRA PRADESH,Anantapur,4.949,P.SRINIVASULU,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR07068,KACHAVARAM LIMESTONE MINE,Limestone,mining,16.532526329694107,79.72465360685085,ANDHRA PRADESH,GUNTUR,283.585,SHREE CEMENT LTD.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02030,NAGARUR LIMESTONE MINE (LD GR),Limestone,mining,14.976223329626496,77.81057690626626,ANDHRA PRADESH,Anantapur,4.202,AMPAGOWNI SURESH,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02029,NAGARUR LIMESTONE MINE,Limestone,mining,14.97825918618727,77.8102104261044,ANDHRA PRADESH,Anantapur,3.253,DONTHIREDDY SESHA REDDY,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02043,PEDDAYEKKALUR (49 & 107/B),Limestone,mining,14.959658011803771,77.81182389810228,ANDHRA PRADESH,Anantapur,4.05,MADHU MINES & MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02041,NAGARURU (265/P),Limestone,mining,15.012316682373617,77.8392484313349,ANDHRA PRADESH,Anantapur,0.919,DWARAKAMAI ENTERPRISES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02042,"DHARMAPURAM (18, 19)",Limestone,mining,14.948861929260891,77.87677687947908,ANDHRA PRADESH,Anantapur,4.299,GAVI SIDDESWARA ENTERPRISES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR07061,PUTLAGUDEM (UNSURVEYED),Limestone,mining,16.719550002783453,80.1267181791148,ANDHRA PRADESH,Guntur,6.487,RUSUM KABBAIAH,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR07066,KCP LIMESTONE DEPOSIT II MINE,Limestone,mining,16.424751960462,79.43516661042784,ANDHRA PRADESH,Guntur,20.046,M/s THE KCP LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11034,JALADURGAM,Limestone,mining,15.317185675605515,77.92185187191808,ANDHRA PRADESH,Kurnool,24.69,ENNOBLE LEASING(INDIA) LTD.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11087,CHINAMALKAPURAM(2.514),Limestone,mining,15.360505574812743,77.95222612702297,ANDHRA PRADESH,Kurnool,2.514,CHIPPAGIRI NAGENDRA PRASAD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11075,PALKUR L.ST (S.NO 57/1C&57/2),Limestone,mining,15.410405678674417,78.25572537948412,ANDHRA PRADESH,Kurnool,2.307,DAKSHINA MURTHY NOOKALA,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11119,MALKAPURAM(16.445 HA) (PROP: R RAMMOHAN REDDY),Limestone,mining,15.356444887986955,77.94593706742481,ANDHRA PRADESH,Kurnool,16.445,SIVA LAKSHMI MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11134,R.S.RANGAPURAM,Limestone,mining,15.41608267627467,78.11899767319082,ANDHRA PRADESH,Kurnool,4.453,N.KAVITA RANI (N S RAMAGIRI MURTHY),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11054,JALADURGAM,Limestone,mining,15.311707795669053,77.90851263785065,ANDHRA PRADESH,Kurnool,4.738,S.MOHAMMED HUSSAIN,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11055,USHB LST MINE,Limestone,mining,15.435164977390116,78.18693259630791,ANDHRA PRADESH,Kurnool,30.591,LODHI CALCIUM PRODUCTS PVT.LTD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11088,JALADURGAM (663/1),Limestone,mining,15.318845272991268,77.91909360572821,ANDHRA PRADESH,Kurnool,2.688,CHIPPAGIRI NAGENDRA PRASAD,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11090,"MALKAPURAM(638,639,641) DADA BABA",Limestone,mining,15.354428598771582,77.93937898696512,ANDHRA PRADESH,Kurnool,2.598,S.SHAREFUNNISA BEGUM( LEGAL HEIR OF S.SHALI HUSSAIN),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11093,JALADURGAM(659),Limestone,mining,15.317674237308882,77.91702800041935,ANDHRA PRADESH,Kurnool,3.514,ALA BHASKER,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11069,SAPTA SAILA,Limestone,mining,15.361654965312908,77.94785270481255,ANDHRA PRADESH,Kurnool,2.303,G.THIMMAIAH,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11072,YERRAGUDI L.St MINE,Limestone,mining,15.386890536656562,78.15483706016968,ANDHRA PRADESH,Kurnool,1.611,N.SHAKUNTHALA VANI   (w/o late DAKSHINA MURTHY NOOKALA),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11135,"MALKAPURAM (740/1A, 1B & 740/2)",Limestone,mining,15.350713400887733,77.92033065464696,ANDHRA PRADESH,Kurnool,4.441,MANNE HARINATHA REDDY,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11137,CHANDRAPALLI LIMESTONE,Limestone,mining,15.211675265700588,77.79640001559437,ANDHRA PRADESH,Kurnool,4.97,M.KRISHNA REDDY,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11165,MALKAPURAM(720),Limestone,mining,15.355980803114766,77.92745501722864,ANDHRA PRADESH,Kurnool,6.331,R.B.KOTA REDDY,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38Apr11168,MADHAVARAM MINE,Limestone,mining,15.313708867624737,77.966051776662,ANDHRA PRADESH,Kurnool,0.874,SMT.P.JAYALAKSHMI,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
19APR11025,VALASALA,Iron Ore,mining,15.37562617942523,77.96623841869781,ANDHRA PRADESH,Kurnool,12.105,D.LEELAVATHI,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20077,SHRI RAJA RAJESWARI MINE,Manganese Ore,mining,18.494894668593428,83.3029657523499,ANDHRA PRADESH,Vizianagaram,4.477,BARBIL MINING CO.LTD. (SRI R.G.P. KRISHNA RANGA RAO),Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR10002,GANDRAI,Iron Ore,mining,16.97178416277941,80.0995733903789,ANDHRA PRADESH,Krishna,2.63,AMODA IRON & STEEL PVT. LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30Apr11025,SARPARAJAPURAM& EMBOY MINE,Iron Ore,mining,15.547690960234847,78.1285194589178,ANDHRA PRADESH,Kurnool,11.923,"SREE RAMAKRISHNA MINERALS, PROP. T.SUBBAMMA  (SMT. T. VIJAYA GOWRI)",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11038,GUTUPALLI (716/B),Iron Ore,mining,15.441072476171618,78.03623349999874,ANDHRA PRADESH,Kurnool,19.94,"GUTUPALLY MINING COMPANY (V.BALKISHAN, MP) (TR. FROM T PARVATHA REDDY)",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR07055,ALUGUMALLIPADU,Limestone,mining,16.575127461942802,79.70470005936708,ANDHRA PRADESH,Guntur,277.87,AMBUJA CEMENTS LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR04017,NAWABPETA-TALAMANCHIPATNAM,Limestone,mining,14.94861774196684,78.33727114897297,ANDHRA PRADESH,YSR KADAPA,407.05,DALMIA CEMENT (BHARAT) LIMITED [formerly ESWAR CEMENTS (P) LTD],Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02026,NAGARUR LIMESTONE MINE,Limestone,mining,14.981024573942255,77.80837756120019,ANDHRA PRADESH,ANANTAPUR,3.286,ANDHRA MINERAL INDUSTRIES,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02016,PEDDAEKKALUR S.NO.41B,Limestone,mining,14.954068576913613,77.8143484805525,ANDHRA PRADESH,ANANTAPUR,7.21,P.SRINIVASULU,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR02018,URICHINTALA LIMESTONE MINE,Limestone,mining,14.934480637810033,78.08684690351245,ANDHRA PRADESH,ANANTAPUR,66.965,M/s PENNA CEMENT INDUSTRIES LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR07054,KRISHNA LIMESTONE MINE,Limestone,mining,16.645609734417185,79.8113047856352,ANDHRA PRADESH,GUNTUR,57.191,M/s BHAVYA CEMENTS LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR10001,HEMADRI LIMESTONE MINE,Limestone,mining,16.802576011514006,80.14155008892041,ANDHRA PRADESH,KRISHNA,38.69,HEMADRI CEMENTS LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR10014,JAYANTHIPURAM (SOUTH BAND),Limestone,mining,16.858428974635586,80.10841660372265,ANDHRA PRADESH,KRISHNA,88.35,THE RAMCO CEMENTS LIMITED (formerly MADRAS CEMENTS LTD.),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR14049,GUNDLAPALLY (170),Limestone,mining,15.714941484035629,79.87101326189723,TELANGANA,SURYAPET,130.37,VISWAMBER CEMENTS LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR10031,RAMCO BUDAWADA LIMESTONE MINE,Limestone,mining,16.86358605814246,80.07973963749568,ANDHRA PRADESH,KRISHNA,160.0,THE RAMCO CEMENTS LIMITED (formerly MADRAS CEMENTS LTD.),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR10027,MUKTHYALA LIMESTONE MINE,Limestone,mining,16.836910662212624,80.07209548094252,ANDHRA PRADESH,Krishna,368.35,M/s THE KCP LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11039,RANGAPURAM,Iron Ore,mining,15.45229786488669,78.07465117107533,ANDHRA PRADESH,KURNOOL,12.481,LEO MINING COMPANY,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11031,MUDDAVARAM,Iron Ore,mining,15.489189304733282,78.09598866485157,ANDHRA PRADESH,KURNOOL,6.293,NSL MINING RESOURCES INDIA PVT LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR10008,SANGAM,Limestone,mining,16.834748554249167,80.14812420620291,ANDHRA PRADESH,KRISHNA,26.72,HEMADRI CEMENTS LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR10028,SRI VENKATESWARA LIMESTONE MINE,Limestone,mining,16.80985739609961,80.14273775207012,ANDHRA PRADESH,KRISHNA,38.445,HEMADRI CEMENTS LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11020,GUTUPALLI IRON ORE MINE,Iron Ore,mining,15.441077166238523,78.06408955535547,ANDHRA PRADESH,Kurnool,22.979,DHIGVIJAY MINERALS,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11131,PALKUR LIMESTONE MINE(29 & 30/1),Limestone,mining,15.421298453348092,78.26095767940622,ANDHRA PRADESH,KURNOOL,2.255,B.RAJENDRANATH,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11129,CHERUVUPALLI(3.255 HA),Limestone,mining,15.413565959417582,78.25622915313116,ANDHRA PRADESH,KURNOOL,3.255,B.RAJENDRANATH,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
27APR11001,JONNAGIRI GOLD MINE,Gold ore,mining,15.242972029411764,77.59742955882353,ANDHRA PRADESH,KURNOOL,597.82,GEOMYSORE SERVICES (INDIA) PRIVATE LIMITED,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11138,KOCHERUVU,Limestone,mining,15.328742386609763,77.89699975248239,ANDHRA PRADESH,KURNOOL,6.621,L.SREENIVASULU,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11046,"PALKUR MINE( 57/1C,57/2)",Limestone,mining,15.410960915342425,78.25495224206709,ANDHRA PRADESH,KURNOOL,4.049,B.RAJENDRANATH,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11028,KOTHAPALLI,Iron Ore,mining,15.376632946044008,78.00297900846145,ANDHRA PRADESH,KURNOOL,13.606,M.NAGAIAH GOUD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11049,MALKAPURAM,Limestone,mining,15.365299486394951,77.95977297997665,ANDHRA PRADESH,KURNOOL,3.278,INDLA SREE RAMULU,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11034,MUDDAVARAM IRON ORE (TR FROM PATHI SARWESWARA PRASAD),Iron Ore,mining,15.531025210607753,78.08891646892069,ANDHRA PRADESH,KURNOOL,6.2,NSL MINING RESOURCES INDIA PVT LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11187,PETNIKOTA LIMESTONE MINES-2,Limestone,mining,15.068147152043597,78.02070708862597,ANDHRA PRADESH,KURNOOL,29.7,M/s ULTRATECH CEMENT LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11177,RACHERLA MINE - II,Limestone,mining,15.222927562048053,77.9449942203527,ANDHRA PRADESH,KURNOOL,17.82,M/s RAIN CEMENTS LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11143,RAMAPURAM,Limestone,mining,15.122174618663154,78.11835546183421,ANDHRA PRADESH,Kurnool,12.145,SIVA RAMIREDDY NANDYALA,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR11026,SEETHARAMAPURAM,Iron Ore,mining,15.527618198350263,78.11111246322447,ANDHRA PRADESH,KURNOOL,8.288,BUGGANA SANJEEVA REDDY,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR04028,CHILAMKUR & NIDUZUVVI,Limestone,mining,14.640745298831053,78.48707059062482,ANDHRA PRADESH,YSR KADAPA,265.2,TEJA CEMENTS LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
41APR15112,M.HEMANTH KUMAR MINES & MINERALS,Vermiculite,mining,14.139207960636096,79.75545151598604,ANDHRA PRADESH,SPSR NELLORE,8.798,M.HEMANTH KUMAR,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20095,ROBO MANGANESE MINE,Manganese Ore,mining,18.44724847956323,83.5420442724922,ANDHRA PRADESH,VIZIANAGARAM,4.747,M/s BLUE OCEAN MINERALS PVT. LTD.,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20076,JAI DURGA [CHINNARAVYAM S.No.5(P)],Manganese Ore,mining,18.33831703119139,83.45837916048131,ANDHRA PRADESH,VIZIANAGARAM,4.055,S.K.SARAWAGI & CO. PVT.LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20010,GARVIDI,Manganese Ore,mining,18.28821661751063,83.52451615652994,ANDHRA PRADESH,VIZIANAGARAM,21.587,M/s R.B.S.S.D & F.N.DAS,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20039,MAHESHWARI,Manganese Ore,mining,18.495751566130608,83.31237146957223,ANDHRA PRADESH,VIZIANAGARAM,15.72,S.K.SARAWAGI & CO. PVT.LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20093,GLOBAL ASSOCIATES  (PEDANADIPALLI),Manganese Ore,mining,18.25087555554031,83.62351986112185,ANDHRA PRADESH,VIZIANAGARAM,8.19,M/s GLOBAL ASSOCIATES,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20055,MARKONDAPUTTI MANGANESE MINE,Manganese Ore,mining,18.709289476166596,83.21891967543232,ANDHRA PRADESH,VIZIANAGARAM,9.712,M/s RADHIKA METALS & MINERALS,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20042,PARAMESHWARI,Manganese Ore,mining,18.25026827896121,83.6207918913558,ANDHRA PRADESH,VIZIANAGARAM,9.356,S.K.SARAWAGI & CO. PVT.LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20082,RAMACHANDRAPURAM,Manganese Ore,mining,18.437603533053252,83.52169065528199,ANDHRA PRADESH,VIZIANAGARAM,4.165,K.VENKATESWARA RAO   (earlier Sri T.APPALARAMA KRISHNA RAJU),Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20029,SAI BABA-I,Manganese Ore,mining,18.381581817382894,83.47687604974533,ANDHRA PRADESH,VIZIANAGARAM,8.656,S.K.SARAWAGI & CO. PVT.LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30APR04001,INDIAN BARYTES & CHEMICALS Ltd.,Iron Ore,mining,14.415130590388138,78.70964841250397,ANDHRA PRADESH,YSR KADAPA,18.623,I.B.C. LIMITED (INDIAN BARYTES & CHEMICALS LTD.),Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40APR20075,SHIVA SHANTHI MINE,Manganese Ore,mining,18.372845444599328,83.45542925118578,ANDHRA PRADESH,VIZIANAGARAM,4.97,D.SHANKARLAL SHARMA,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR04011,THIPPALUR,Limestone,mining,14.604345717212825,78.58003253047565,ANDHRA PRADESH,YSR KADAPA,17.688,SRIKALAHASTHI PIPES LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11163,YANAKANDLA LIMESTONE MINE,Limestone,mining,15.364785694337272,78.1625450263209,ANDHRA PRADESH,KURNOOL,322.837,M/s SREE JAYAJOTHI CEMENTS PRIVATE LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR10015,JAYANTHIPURAM (NORTH BAND),Limestone,mining,16.86557618047771,80.118680356976,ANDHRA PRADESH,KRISHNA,256.54,THE RAMCO CEMENTS LIMITED (formerly MADRAS CEMENTS LTD.),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11156,NAYANAPALLI BLOCK,Limestone,mining,15.094169240745911,78.0821216896479,ANDHRA PRADESH,KURNOOL,735.72,THE RAMCO CEMENTS LIMITED (formerly MADRAS CEMENTS LTD.),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38APR11043,GURUVANIPALLI LIMESTONE MINE,Limestone,mining,15.071030477124838,78.01608654459514,ANDHRA PRADESH,KURNOOL,395.15,M/s ULTRATECH CEMENT LIMITED,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
